timestamp_ms,temperature_c,accel_x_g,accel_y_g,accel_z_g,sound_amplitude,timestamp_rpi
47493,31.4,-0.036497,0.049331,0.989142,632.3195030330701,2025-08-07 14:49:38.634
47593,31.4,0.120974,0.014419,0.849494,1289.0771906297234,2025-08-07 14:49:38.634
47693,31.4,0.251833,-0.027817,0.689093,1507.9967649129237,2025-08-07 14:49:38.635
47793,31.4,0.208132,-0.011948,0.729132,384.94285326641193,2025-08-07 14:49:38.635
47893,31.4,0.31946,-0.027329,0.647833,1599.578094945726,2025-08-07 14:49:38.635
47993,31.4,0.272341,-0.032212,0.764533,445.18139581804047,2025-08-07 14:49:38.635
48093,31.4,0.104616,-0.029526,0.926642,2126.8000782639865,2025-08-07 14:49:38.635
48193,31.4,-0.05847,0.028335,1.034796,901.9038973768132,2025-08-07 14:49:38.645
48293,31.4,-0.181272,0.024185,1.188849,792.4963402995716,2025-08-07 14:49:38.727
48393,31.4,-0.285032,0.00563,1.27796,1263.4589103274714,2025-08-07 14:49:38.827
48493,31.4,-0.252562,0.027358,1.178107,1249.300658935614,2025-08-07 14:49:38.929
48593,31.4,-0.112913,-0.009995,1.025519,1468.112963214776,2025-08-07 14:49:39.027
48693,31.4,0.05237,-0.078599,0.885626,611.4347905054296,2025-08-07 14:49:39.122
48793,31.4,0.057009,-0.08812,0.863165,1664.2006126889353,2025-08-07 14:49:39.224
48893,31.4,0.248171,-0.103989,0.675665,987.9664528541824,2025-08-07 14:49:39.332
48993,31.4,0.248415,-0.12645,0.764044,2178.388196057565,2025-08-07 14:49:40.360
49093,31.4,0.036501,-0.085435,0.994025,1337.319361940068,2025-08-07 14:49:40.360
49193,31.4,-0.182493,0.021743,1.116339,1728.7309423473616,2025-08-07 14:49:40.360
49293,31.4,-0.313108,0.053726,1.26673,1943.2863306289216,2025-08-07 14:49:40.360
49393,31.4,-0.296507,0.0652,1.229621,503.44537749159167,2025-08-07 14:49:40.360
49493,31.4,0.067995,0.015396,0.879035,952.6427810817686,2025-08-07 14:49:40.361
49593,31.4,0.308718,-0.037583,0.650763,1007.9933879185396,2025-08-07 14:49:40.361
49693,31.4,0.331667,-0.030991,0.637824,1956.068778835599,2025-08-07 14:49:40.361
49793,31.4,0.168581,-0.035874,0.909308,1034.094740696563,2025-08-07 14:49:40.361
49893,31.4,-0.140257,0.066909,1.126837,998.4723500903312,2025-08-07 14:49:40.368
49993,31.4,-0.296995,0.07521,1.236212,660.9345578304046,2025-08-07 14:49:40.432
50093,31.4,-0.049681,0.066421,0.96424,2054.427035208719,2025-08-07 14:49:40.523
50193,31.4,0.257448,-0.013657,0.685187,1938.7451839888652,2025-08-07 14:49:40.638
50293,31.4,0.22864,-0.046616,0.83338,754.8000427292557,2025-08-07 14:49:40.727
50393,31.4,-0.093626,0.017837,1.090705,886.3406711177103,2025-08-07 14:49:40.827
50493,31.4,-0.280149,0.013931,1.258673,857.6383146596788,2025-08-07 14:49:40.925
50593,31.4,-0.106321,-0.023911,0.998664,2080.816293496213,2025-08-07 14:49:41.027
50693,31.4,0.013063,-0.083237,0.906134,478.6335381393562,2025-08-07 14:49:41.126
50793,31.4,0.250856,-0.118638,0.684455,547.7948090918846,2025-08-07 14:49:41.223
50893,31.4,0.025515,-0.073716,0.998175,2180.5884981491326,2025-08-07 14:49:41.326
50993,31.4,-0.234007,0.042983,1.248664,1147.6082791338783,2025-08-07 14:49:41.425
51093,31.4,-0.167112,0.085952,1.088263,865.1384498922964,2025-08-07 14:49:41.528
51193,31.4,0.148317,-0.020249,0.790656,1963.2890702143889,2025-08-07 14:49:41.623
51293,31.4,0.291628,-0.043198,0.707892,1109.2962243341356,2025-08-07 14:49:43.841
51393,31.4,0.076296,-0.008042,0.933966,893.2053057851559,2025-08-07 14:49:45.054
51493,31.4,-0.282591,0.074966,1.27381,2044.6863015446045,2025-08-07 14:49:45.054
51593,31.4,-0.095579,0.073989,1.005255,1159.3745125062665,2025-08-07 14:49:45.055
51693,31.4,0.058962,0.007827,0.880255,1888.0620568349568,2025-08-07 14:49:45.055
51793,31.4,0.306276,-0.026597,0.665167,663.9192091796701,2025-08-07 14:49:45.055
51893,31.4,-0.002806,-0.013169,0.984503,1563.5902991780886,2025-08-07 14:49:45.055
51993,31.4,-0.241331,0.021255,1.276007,1143.956406874775,2025-08-07 14:49:45.055
52093,31.4,-0.142698,0.008071,1.062873,1748.5161597673116,2025-08-07 14:49:45.055
52193,31.4,0.142946,-0.114243,0.764533,343.52418420450425,2025-08-07 14:49:45.055
52293,31.4,0.192019,-0.115464,0.779669,1099.6739048335344,2025-08-07 14:49:49.591
52393,31.4,-0.109251,-0.003647,1.082892,1290.585526553416,2025-08-07 14:49:49.591
52493,31.4,-0.278196,0.046401,1.25257,2154.8043871668724,2025-08-07 14:49:49.592
52593,31.4,-0.229124,0.073745,1.160285,792.9045238595763,2025-08-07 14:49:49.592
52693,31.4,0.078737,0.005142,0.882453,1409.2270088179405,2025-08-07 14:49:49.592
52793,31.4,0.319948,-0.030747,0.639044,617.7940763659728,2025-08-07 14:49:49.592
52893,31.4,0.074831,-0.021958,0.941779,639.7141985537804,2025-08-07 14:49:49.592
52993,31.4,-0.206663,0.076919,1.223761,1877.6498402173256,2025-08-07 14:49:49.592
53093,31.4,-0.225706,0.103774,1.145636,1102.1834112384645,2025-08-07 14:49:49.592
53193,31.4,0.059694,0.021011,0.875373,2174.516881442283,2025-08-07 14:49:49.592
53570,31.4,0.05945,-0.080308,0.87171,1516.652639107174,2025-08-07 14:49:49.592
54696,31.4,0.140017,0.000747,0.769415,1232.0154721489328,2025-08-07 14:49:49.592
54796,31.4,0.234743,-0.017319,0.678107,604.7645803911402,2025-08-07 14:49:49.592
54896,31.4,0.254519,-0.053696,0.758917,1631.2620735668845,2025-08-07 14:49:49.592
54996,31.4,-0.057737,0.015884,1.043341,1064.49651411796,2025-08-07 14:49:49.592
55096,31.4,-0.257933,0.022231,1.283087,414.7454343388806,2025-08-07 14:49:49.592
55196,31.4,-0.183226,0.024673,1.092169,1306.370516383926,2025-08-07 14:49:49.593
55296,31.4,0.061892,-0.072739,0.83924,1612.4035948680785,2025-08-07 14:49:49.593
55396,31.4,0.145632,-0.11522,0.749884,686.3695715495726,2025-08-07 14:49:49.675
55496,31.4,0.235476,-0.12645,0.706183,1023.4358591909244,2025-08-07 14:49:49.685
59306,31.4,0.050173,-0.020249,0.971076,1461.945115548485,2025-08-07 14:49:49.767
59406,31.4,-0.042112,0.040542,1.03382,373.740498345525,2025-08-07 14:49:50.750
59506,31.4,-0.140745,0.074722,1.12757,395.465765734994,2025-08-07 14:49:50.750
59606,31.4,-0.215208,0.080825,1.208869,2081.161859743442,2025-08-07 14:49:50.750
59706,31.4,-0.295774,0.082046,1.28089,1673.039304551715,2025-08-07 14:49:50.750
59806,31.4,-0.308226,0.082778,1.28089,1379.818333787708,2025-08-07 14:49:50.750
59906,31.4,-0.257444,0.104019,1.1659,624.0249683852109,2025-08-07 14:49:50.750
60006,31.4,-0.14929,0.09938,1.040656,1690.0027125162997,2025-08-07 14:49:50.750
60106,31.4,-0.064329,0.05104,0.960089,1779.7428718269282,2025-08-07 14:49:50.750
60206,31.4,-0.247923,0.100112,1.148078,1057.8314563562108,2025-08-07 14:49:50.751
60306,31.4,-0.258421,0.092788,1.170294,1450.9203898893934,2025-08-07 14:49:50.904
60406,31.4,-0.275755,0.08229,1.183966,1377.9800122302686,2025-08-07 14:49:50.904
60506,31.4,-0.27429,0.088882,1.197394,1941.375032999536,2025-08-07 14:49:50.940
60606,31.4,-0.266966,0.081558,1.183966,1971.5547349155968,2025-08-07 14:49:51.049
60706,31.4,-0.234251,0.091323,1.15174,340.1796952521978,2025-08-07 14:49:51.146
60806,31.4,-0.202269,0.094985,1.093878,1844.3315864553956,2025-08-07 14:49:52.558
60906,31.4,-0.156614,0.090835,1.051642,1732.5300132512957,2025-08-07 14:49:52.558
61006,31.4,-0.104368,0.049087,0.990363,1460.612407659858,2025-08-07 14:49:52.558
61106,31.4,-0.031858,0.028823,0.936408,901.256233711683,2025-08-07 14:49:52.558
61206,31.4,-0.149778,0.074478,1.041632,681.8405835285294,2025-08-07 14:49:52.558
61306,31.4,-0.046507,0.025894,0.939093,399.4453587703741,2025-08-07 14:49:52.558
61406,31.4,0.033327,-0.012437,0.904181,1350.634680084085,2025-08-07 14:49:52.558
61506,31.4,0.125124,-0.039048,0.784552,1134.913692978209,2025-08-07 14:49:52.558
61606,31.4,0.224245,-0.066636,0.663703,1996.2439055050656,2025-08-07 14:49:52.559
61706,31.4,0.306521,-0.072739,0.59632,1177.336803913436,2025-08-07 14:49:52.559
61806,31.4,0.307985,-0.072007,0.640998,2083.866636041421,2025-08-07 14:49:52.583
61906,31.4,0.217409,-0.078354,0.768439,1970.4142919549963,2025-08-07 14:49:52.583
62006,31.4,0.080935,-0.052231,0.924445,781.0729451033521,2025-08-07 14:49:52.583
62106,31.4,0.172731,-0.07103,0.824835,1968.373423738382,2025-08-07 14:49:52.583
62206,31.4,0.031374,-0.040757,0.967902,1579.049234237774,2025-08-07 14:49:52.640
62306,31.4,-0.085813,0.019546,1.071662,1873.799036580614,2025-08-07 14:49:52.743
62406,31.4,-0.193968,0.062026,1.185919,873.1220669957994,2025-08-07 14:49:52.854
62506,31.4,-0.2843,0.058853,1.289191,2191.790785940684,2025-08-07 14:49:52.940
62606,31.4,-0.299192,0.064712,1.278205,1046.6602126959524,2025-08-07 14:49:53.949
62706,31.4,-0.208616,0.085708,1.139289,1656.294790304738,2025-08-07 14:49:53.949
62806,31.4,-0.074583,0.047134,1.000617,1741.9723581422008,2025-08-07 14:49:53.949
62906,31.4,0.08655,-0.026841,0.846564,1032.8561945353122,2025-08-07 14:49:53.949
63006,31.4,0.230105,-0.061997,0.666388,1446.3553286529498,2025-08-07 14:49:53.949
63106,31.4,0.199831,-0.060532,0.694708,1535.6124861574065,2025-08-07 14:49:53.949
63206,31.4,0.309938,-0.073716,0.592169,2112.6916361012263,2025-08-07 14:49:53.949
63306,31.4,0.197878,-0.071519,0.789191,1378.3231467040416,2025-08-07 14:49:53.949
63406,31.4,0.037478,-0.041001,0.96424,1876.406664484401,2025-08-07 14:49:53.949
63506,31.4,-0.14221,0.041763,1.11048,1324.0625263379577,2025-08-07 14:49:53.954
63606,31.4,-0.262571,0.064956,1.276251,939.4456091449484,2025-08-07 14:49:54.036
63706,31.4,-0.278196,0.066177,1.23963,983.663192579336,2025-08-07 14:49:54.137
63806,31.4,-0.137571,0.07936,1.067267,1113.253136809465,2025-08-07 14:49:54.244
63906,31.4,0.058718,-0.028062,0.868292,1985.9602160272632,2025-08-07 14:49:54.337
64006,31.4,0.08069,-0.022935,0.853644,694.8052662049712,2025-08-07 14:49:54.437
64106,31.4,0.289187,-0.059556,0.620978,779.1106659868824,2025-08-07 14:49:54.537
64206,31.4,0.272585,-0.075181,0.692023,1912.8687886049656,2025-08-07 14:49:54.639
64306,31.4,0.037722,-0.042466,0.947882,727.304826965118,2025-08-07 14:49:54.738
64406,31.4,-0.159056,0.04689,1.130988,888.6067368394537,2025-08-07 14:49:54.837
64506,31.4,-0.280149,0.063735,1.284308,1850.3639214809727,2025-08-07 14:49:54.942
64606,31.4,-0.232786,0.075942,1.201056,1324.026471516691,2025-08-07 14:49:55.037
64706,31.4,-0.069456,0.039321,0.992804,1907.4516341225244,2025-08-07 14:49:56.048
64806,31.4,0.135866,-0.043931,0.786017,1534.8506848557504,2025-08-07 14:49:56.048
64906,31.4,0.313845,-0.076157,0.60047,2136.3269048703924,2025-08-07 14:49:56.048
65006,31.4,0.305056,-0.079087,0.599982,1999.680839309937,2025-08-07 14:49:56.048
65106,31.4,0.195681,-0.08519,0.790656,1711.2900223527893,2025-08-07 14:49:56.048
65206,31.4,-0.035765,0.00856,1.024298,2188.007241097078,2025-08-07 14:49:56.048
65306,31.4,-0.253538,0.0652,1.253058,2041.1772505295708,2025-08-07 14:49:56.048
65406,31.4,-0.298704,0.052505,1.287482,1682.837393147855,2025-08-07 14:49:56.048
65506,31.4,-0.174925,0.076187,1.108283,1868.1330069368703,2025-08-07 14:49:56.048
65606,31.4,0.034792,-0.009995,0.897345,2147.819281471668,2025-08-07 14:49:56.062
65706,31.4,0.234987,-0.063218,0.666876,503.93254480982665,2025-08-07 14:49:56.137
65806,31.4,0.282839,-0.088608,0.659308,839.3111493054067,2025-08-07 14:49:56.262
65906,31.4,0.281374,-0.076401,0.679083,1145.4340755902492,2025-08-07 14:49:56.338
66006,31.4,0.024294,-0.035874,0.96131,612.4924614584995,2025-08-07 14:49:57.348
66106,31.4,-0.183714,0.059341,1.178839,482.79556721231927,2025-08-07 14:49:57.348
66206,31.4,-0.287962,0.059585,1.282599,433.1838311600466,2025-08-07 14:49:57.349
66306,31.4,-0.149778,0.073013,1.075568,1676.4017210485429,2025-08-07 14:49:57.349
66406,31.4,0.079958,-0.02855,0.845099,1520.7288354830985,2025-08-07 14:49:57.349
66506,31.4,0.291872,-0.065659,0.597785,1612.0840423733775,2025-08-07 14:49:57.349
66606,31.4,0.200563,-0.085679,0.793585,1932.3145077643865,2025-08-07 14:49:57.349
66706,31.4,-0.083372,0.010513,1.060675,1956.2196309198755,2025-08-07 14:49:57.349
66806,31.4,-0.140501,0.044448,1.104132,989.7906598769772,2025-08-07 14:49:57.349
66906,31.4,-0.292112,0.053237,1.291388,1422.0586988101154,2025-08-07 14:49:57.354
67006,31.4,-0.171263,0.075698,1.115119,1758.0071043203748,2025-08-07 14:49:57.436
67106,31.4,0.067995,-0.012192,0.856818,560.6199296590961,2025-08-07 14:49:57.535
67206,31.4,0.278688,-0.074204,0.599494,1974.1595716983336,2025-08-07 14:49:57.638
67306,31.4,0.151491,-0.080796,0.845832,509.1423010632527,2025-08-07 14:49:57.764
67406,31.4,-0.050657,0.000259,1.024542,1672.508018194402,2025-08-07 14:49:57.843
67506,31.4,-0.241575,0.05397,1.230597,1872.0461767474924,2025-08-07 14:49:57.936
67606,31.4,-0.290647,0.056411,1.266974,1520.3179908057991,2025-08-07 14:49:58.041
67706,31.4,-0.124632,0.056899,1.062384,632.6018116333541,2025-08-07 14:49:58.137
67806,31.4,-0.101194,0.051284,1.031134,1281.2581479427856,2025-08-07 14:49:58.240
67906,31.4,0.1178,-0.033433,0.795539,952.8277195570644,2025-08-07 14:49:58.339
68006,31.4,0.307985,-0.06981,0.595099,863.5546439906643,2025-08-07 14:49:58.435
68106,31.4,0.223024,-0.084214,0.764044,578.400492894354,2025-08-07 14:49:58.539
68206,31.4,-0.035032,-0.014146,1.015509,2039.2312712324808,2025-08-07 14:49:58.636
68306,31.4,-0.215696,0.06105,1.207892,2036.4040388712976,2025-08-07 14:49:59.664
68406,31.4,-0.297239,0.052993,1.286505,1014.7709546345388,2025-08-07 14:49:59.664
68506,31.4,-0.180296,0.073013,1.112677,526.4434191329391,2025-08-07 14:49:59.665
68606,31.4,0.037966,0.001724,0.908087,1331.7541974275482,2025-08-07 14:49:59.665
68706,31.4,0.044558,-0.004624,0.909796,2155.427831273505,2025-08-07 14:49:59.665
68806,31.4,0.218874,-0.060288,0.674201,1958.49858154252,2025-08-07 14:49:59.665
68906,31.4,0.320192,-0.078354,0.601203,1316.0517876470783,2025-08-07 14:49:59.665
69006,31.4,0.224001,-0.090073,0.770636,1915.5184212788884,2025-08-07 14:49:59.665
69106,31.4,0.017702,-0.030747,0.968878,451.3935360002929,2025-08-07 14:49:59.665
69206,31.4,-0.139524,0.047378,1.117804,600.751737925922,2025-08-07 14:49:59.681
69306,31.4,-0.298216,0.056411,1.302619,1942.845793939523,2025-08-07 14:49:59.765
69406,31.4,-0.296019,0.064712,1.271613,1543.9935020194207,2025-08-07 14:49:59.853
69506,31.4,-0.194944,0.080825,1.118537,456.2835437742759,2025-08-07 14:49:59.939
69606,31.4,-0.045042,0.038833,0.97547,1352.6959434711123,2025-08-07 14:50:00.046
69706,31.4,-0.076536,0.056655,1.022345,1842.7207308888023,2025-08-07 14:50:00.138
69806,31.4,0.063356,-0.023911,0.864874,1402.172519067084,2025-08-07 14:50:00.236
69906,31.4,0.212038,-0.068833,0.675177,1914.841943149276,2025-08-07 14:50:00.342
70006,31.4,0.323366,-0.070054,0.595343,662.8527670516503,2025-08-07 14:50:00.438
70106,31.4,0.280642,-0.076157,0.690314,453.3898131287368,2025-08-07 14:50:00.537
70206,31.4,0.112917,-0.063218,0.888068,894.2993584692242,2025-08-07 14:50:00.643
70306,31.4,-0.067259,-0.003892,1.034308,1728.624321030183,2025-08-07 14:50:00.740
70406,31.4,-0.187864,0.058364,1.173468,2196.948646236131,2025-08-07 14:50:00.842
70506,31.4,-0.283567,0.056411,1.287482,904.0391181227442,2025-08-07 14:50:00.938
70606,31.4,-0.293089,0.06105,1.268195,1995.355535274679,2025-08-07 14:50:01.043
70706,31.4,-0.305784,0.055435,1.276984,1099.7878009420272,2025-08-07 14:50:01.139
70806,31.4,-0.239134,0.082534,1.168341,2009.2407041991728,2025-08-07 14:50:02.144
70906,31.4,-0.10388,0.06105,1.024054,2096.4570217073583,2025-08-07 14:50:02.144
71006,31.4,0.046022,-0.003892,0.888556,962.201271859883,2025-08-07 14:50:02.144
71106,31.4,0.206179,-0.062729,0.703009,2102.8261012492176,2025-08-07 14:50:02.144
71206,31.4,0.322634,-0.072251,0.592169,1071.5327779952418,2025-08-07 14:50:02.144
71306,31.4,0.317995,-0.076157,0.598761,810.9795165953324,2025-08-07 14:50:02.144
71406,31.4,0.03406,-0.045396,0.945197,358.8780309911496,2025-08-07 14:50:02.144
71506,31.4,-0.128294,0.026626,1.09632,699.1453776323531,2025-08-07 14:50:02.144
71606,31.4,-0.12512,0.030776,1.09046,1969.123160854265,2025-08-07 14:50:02.145
71706,31.4,-0.242552,0.065933,1.258673,350.74868084317404,2025-08-07 14:50:02.156
71806,31.4,-0.300901,0.06105,1.299201,591.5735803012763,2025-08-07 14:50:02.242
71906,31.4,-0.267942,0.07228,1.213019,1806.773281613708,2025-08-07 14:50:02.339
72006,31.4,-0.159056,0.077163,1.074591,684.7338305736014,2025-08-07 14:50:02.449
72106,31.4,-0.02014,0.027358,0.965949,1416.8443261915763,2025-08-07 14:50:02.539
72206,31.4,0.116091,-0.034653,0.814337,1366.456043723834,2025-08-07 14:50:02.641
72306,31.4,0.248903,-0.068589,0.647101,614.0030076630069,2025-08-07 14:50:02.742
72406,31.4,0.313845,-0.074692,0.587042,629.9074762385095,2025-08-07 14:50:02.839
72506,31.4,0.299929,-0.06395,0.602179,1266.6428840483245,2025-08-07 14:50:02.954
72606,31.4,0.309206,-0.070298,0.626105,387.70474183559406,2025-08-07 14:50:03.041
72706,31.4,0.222048,-0.084458,0.762335,394.5617833751581,2025-08-07 14:50:04.068
72806,31.4,0.087526,-0.050278,0.920783,467.8324185733585,2025-08-07 14:50:04.068
72906,31.4,-0.060911,0.005874,1.031623,1204.4969390143615,2025-08-07 14:50:04.069
73006,31.4,-0.167356,0.052505,1.150275,1292.8057192142926,2025-08-07 14:50:04.069
73106,31.4,-0.265013,0.060806,1.250128,1766.9700224398673,2025-08-07 14:50:04.069
73206,31.4,-0.302366,0.059585,1.298468,452.4275012649544,2025-08-07 14:50:04.069
73306,31.4,-0.296507,0.061782,1.29505,1668.9540696839,2025-08-07 14:50:04.069
73406,31.4,-0.208128,0.075698,1.147101,1579.117651778943,2025-08-07 14:50:04.069
73506,31.4,-0.275511,0.074966,1.227667,976.9566678520742,2025-08-07 14:50:04.069
73606,31.4,-0.181761,0.081313,1.106085,2105.888768575239,2025-08-07 14:50:04.135
73706,31.4,-0.067503,0.041274,1.004523,1210.2951955395836,2025-08-07 14:50:04.154
73806,31.4,0.054567,-0.00731,0.880011,786.8418739127103,2025-08-07 14:50:04.246
73906,31.4,0.183962,-0.055649,0.728888,483.0437209297784,2025-08-07 14:50:04.340
74006,31.4,0.295778,-0.07396,0.593878,1604.2703495241008,2025-08-07 14:50:04.452
74106,31.4,0.311647,-0.086411,0.612189,533.2531682231908,2025-08-07 14:50:04.539
74206,31.4,0.226687,-0.084702,0.7638,1376.6619661403877,2025-08-07 14:50:04.647
74306,31.4,0.065798,-0.045151,0.932501,563.7689191459458,2025-08-07 14:50:04.740
74406,31.4,0.162966,-0.075669,0.841193,968.9258584301858,2025-08-07 14:50:04.846
74506,31.4,0.012087,-0.029282,0.974494,1577.7011133219462,2025-08-07 14:50:04.975
74606,31.4,-0.114866,0.02687,1.085333,1896.9157213831093,2025-08-07 14:50:05.035
74706,31.4,-0.206907,0.057388,1.191535,1684.7101525370515,2025-08-07 14:50:05.135
74806,31.4,-0.279173,0.074233,1.291388,2029.60364232638,2025-08-07 14:50:05.237
74906,31.4,-0.309202,0.062026,1.295539,1567.9989873410138,2025-08-07 14:50:05.335
75006,31.4,-0.264769,0.075698,1.207404,1388.7614506649438,2025-08-07 14:50:05.439
75106,31.4,-0.189573,0.081802,1.116095,1511.85229816856,2025-08-07 14:50:05.539
75206,31.4,-0.102171,0.055679,1.018195,1328.758232036294,2025-08-07 14:50:05.636
75306,31.4,-0.199827,0.081802,1.10633,890.0971176909135,2025-08-07 14:50:05.769
75406,31.4,-0.140501,0.069106,1.055792,1636.6030336320118,2025-08-07 14:50:05.840
75506,31.4,-0.054563,0.035903,0.986701,1200.5053530255132,2025-08-07 14:50:05.952
75606,31.4,0.021853,0.015396,0.916876,1504.3719848522112,2025-08-07 14:50:06.041
75706,31.4,0.088503,-0.031968,0.847052,1339.3185433056774,2025-08-07 14:50:06.140
75806,31.4,0.157351,-0.054429,0.765265,343.7528229546963,2025-08-07 14:50:06.246
75906,31.4,0.226931,-0.059556,0.693244,1999.2831428369489,2025-08-07 14:50:06.336
76006,31.4,0.261355,-0.072739,0.626349,1197.2728655168526,2025-08-07 14:50:06.435
76106,31.4,0.315798,-0.077622,0.591193,1801.8641768894604,2025-08-07 14:50:06.539
76206,31.4,0.325563,-0.078599,0.580451,1230.9723878860875,2025-08-07 14:50:06.640
76306,31.4,0.270144,-0.065171,0.625617,1701.388826617709,2025-08-07 14:50:06.739
76406,31.4,0.298708,-0.081528,0.590216,729.0157622100336,2025-08-07 14:50:06.838
76506,31.4,0.324831,-0.067612,0.59339,525.5681465364307,2025-08-07 14:50:06.937
76606,31.4,0.321901,-0.077622,0.594855,1141.7243248720458,2025-08-07 14:50:10.572
76706,31.4,0.318239,-0.089097,0.62171,1400.0128980600657,2025-08-07 14:50:10.572
76806,31.4,0.283571,-0.077378,0.68714,2141.934465213425,2025-08-07 14:50:10.572
76906,31.4,0.237185,-0.077866,0.755499,1182.159343641586,2025-08-07 14:50:10.572
77006,31.4,0.178591,-0.083237,0.823859,2006.5397362996323,2025-08-07 14:50:10.572
77106,31.4,0.105593,-0.07103,0.901984,1086.9454380410016,2025-08-07 14:50:10.572
77206,31.4,0.048464,-0.042954,0.953253,1060.5384281271215,2025-08-07 14:50:10.572
77306,31.4,-0.042601,-0.009507,1.026007,752.0264910042077,2025-08-07 14:50:10.572
77406,31.4,0.150026,-0.066636,0.868048,2186.3944254049425,2025-08-07 14:50:10.572
77506,31.4,0.059938,-0.046372,0.946906,1458.379429570235,2025-08-07 14:50:10.572
77606,31.4,-0.020628,-0.023179,0.997931,1845.994393819426,2025-08-07 14:50:10.572
77706,31.4,-0.071409,0.001724,1.061408,853.0400161135909,2025-08-07 14:50:10.572
77806,31.4,-0.117063,0.02687,1.092414,1572.1249014302434,2025-08-07 14:50:10.572
77906,31.4,-0.169065,0.052993,1.141242,483.6282312744216,2025-08-07 14:50:10.572
78006,31.4,-0.216673,0.057632,1.205939,1829.5596708650144,2025-08-07 14:50:10.572
78106,31.4,-0.256712,0.073989,1.254279,710.1928203305858,2025-08-07 14:50:10.572
78206,31.4,-0.293577,0.065933,1.281623,368.0588294769084,2025-08-07 14:50:10.573
78306,31.4,-0.188597,0.060562,1.150519,977.5670979517128,2025-08-07 14:50:10.573
78406,31.4,-0.23889,0.061782,1.220343,1996.2287513651515,2025-08-07 14:50:10.586
78506,31.4,-0.277708,0.057388,1.267462,1340.1481838365823,2025-08-07 14:50:10.598
80213,31.5,-0.064085,0.007827,1.041144,421.96840136894616,2025-08-07 14:50:10.676
80313,31.5,-0.076048,0.007827,1.041876,1897.7217812226088,2025-08-07 14:50:10.743
80413,31.5,-0.084593,0.017104,1.056769,1890.3365731818683,2025-08-07 14:50:10.848
80513,31.5,-0.095091,0.024185,1.07215,1269.1942213369823,2025-08-07 14:50:11.883
80613,31.5,-0.109983,0.038833,1.090216,1832.6334542084192,2025-08-07 14:50:11.883
80713,31.5,-0.131468,0.040298,1.100714,1239.691539756327,2025-08-07 14:50:11.883
80813,31.5,-0.155638,0.054946,1.122443,1823.17742036619,2025-08-07 14:50:11.883
80913,31.5,-0.174437,0.062271,1.140509,1446.1065754659458,2025-08-07 14:50:11.883
81013,31.5,-0.207151,0.053237,1.181037,1558.787132599973,2025-08-07 14:50:11.883
81113,31.5,-0.051634,-0.003892,1.035773,1890.207925051232,2025-08-07 14:50:11.884
81213,31.5,-0.080442,0.02272,1.055304,1157.8244639860427,2025-08-07 14:50:11.884
81313,31.5,-0.097776,0.022231,1.072638,1781.7372622018988,2025-08-07 14:50:11.884
81413,31.5,-0.133177,0.032485,1.100714,939.1881058564956,2025-08-07 14:50:11.895
81513,31.5,-0.159788,0.036636,1.120246,1140.4127130182956,2025-08-07 14:50:11.950
81613,31.5,-0.173704,0.053481,1.145148,415.51716103659857,2025-08-07 14:50:12.043
81713,31.5,-0.195188,0.057632,1.173712,1588.7911336547545,2025-08-07 14:50:12.146
81813,31.5,-0.220823,0.059341,1.191046,1590.3340200659952,2025-08-07 14:50:12.250
81913,31.5,-0.21179,0.064224,1.182746,1064.1411774596568,2025-08-07 14:50:12.346
82013,31.5,-0.210325,0.056655,1.191535,2118.997164353298,2025-08-07 14:50:12.446
82113,31.5,-0.026243,-0.020005,1.012824,508.1786734437948,2025-08-07 14:50:12.551
82213,31.5,0.003542,-0.020981,0.983527,1554.6589177561625,2025-08-07 14:50:12.672
82313,31.5,0.013308,-0.027085,0.976935,989.9282937989462,2025-08-07 14:50:12.748
82413,31.5,0.03528,-0.040513,0.963507,1768.4840297727528,2025-08-07 14:50:12.851
82513,31.5,0.059206,-0.061021,0.949591,1952.040374398369,2025-08-07 14:50:12.951
82613,31.5,0.087771,-0.058335,0.94007,2032.970085883756,2025-08-07 14:50:13.055
82713,31.5,0.08362,-0.055161,0.927863,587.786275129897,2025-08-07 14:50:13.161
82813,31.5,0.097292,-0.069565,0.9159,2199.620985894283,2025-08-07 14:50:14.539
82913,31.5,0.118532,-0.070054,0.885871,2198.00285376747,2025-08-07 14:50:14.539
83013,31.5,0.325319,-0.076646,0.619269,1626.4738884397166,2025-08-07 14:50:14.539
83113,31.5,0.347536,-0.077622,0.598273,2177.77861664285,2025-08-07 14:50:14.539
83213,31.5,0.334597,-0.082749,0.584845,1311.075046557259,2025-08-07 14:50:14.539
83313,31.5,0.344851,-0.073716,0.569708,1206.5764389423534,2025-08-07 14:50:14.539
83413,31.5,0.338015,-0.080552,0.578498,544.889937014037,2025-08-07 14:50:14.539
83513,31.5,0.32239,-0.083726,0.588263,1637.5375685386791,2025-08-07 14:50:14.539
83613,31.5,0.311647,-0.074448,0.597785,658.8777183956818,2025-08-07 14:50:14.539
83713,31.5,0.293093,-0.075181,0.604865,2022.139834607468,2025-08-07 14:50:14.540
83813,31.5,0.275759,-0.082993,0.629279,361.692554335805,2025-08-07 14:50:14.547
83913,31.5,0.054323,-0.009263,0.887091,2164.583246483433,2025-08-07 14:50:14.547
84013,31.5,0.043093,-0.005845,0.895148,352.5627324914874,2025-08-07 14:50:14.547
